,Airport_From,Airport_To
6545,ADELAIDE,SYDNEY
6546,WAGGA WAGGA,BRISBANE
6547,PERTH,MELBOURNE
6549,THURSDAY ISLAND,BALLINA
6550,MACKAY,ALBURY
6551,MELBOURNE,MILDURA
6552,GOLD COAST,TOWNSVILLE
6553,SYDNEY,GOLD COAST
6554,MELBOURNE,ADELAIDE
6555,KARRATHA,MOUNT GAMBIER
6556,BRISBANE,NEWCASTLE
6557,NEWCASTLE,MELBOURNE
6558,CAIRNS,ADELAIDE
6559,MELBOURNE,TOWNSVILLE
6560,SYDNEY,MELBOURNE
6561,DARWIN,OLYMPIC DAM
6562,SYDNEY,NEWCASTLE
6563,BRISBANE,KARRATHA
6564,PERTH,GOLD COAST
6565,CANBERRA,BRISBANE
6566,COFFS HARBOUR,MELBOURNE
6567,ADELAIDE,MELBOURNE
6568,MELBOURNE,PERTH
6569,ADELAIDE,CAIRNS
6570,LAUNCESTON,SYDNEY
6571,MELBOURNE,PERTH
6572,BRISBANE,SYDNEY
6573,KALGOORLIE,ADELAIDE
6574,SYDNEY,BRISBANE
6575,NEWMAN,KALGOORLIE
6576,KING ISLAND,BRISBANE
6577,SYDNEY,CANBERRA
6578,MELBOURNE,DARWIN
6579,HOBART,ALICE SPRINGS
6580,ADELAIDE,PERTH
6581,BRISBANE,WAGGA WAGGA
6582,PERTH,AURUKUN
6584,ADELAIDE,MELBOURNE
6586,SYDNEY,ESPERANCE
6587,CANBERRA,BURNIE
6588,HOBART,DARWIN
6589,AYERS ROCK,PERTH
6592,MELBOURNE,PERTH
6593,CANBERRA,SYDNEY
6594,PERTH,LAUNCESTON
6596,PORT HEDLAND,SYDNEY
6598,ORANGE,BURNIE
6599,CANBERRA,DARWIN
6600,SYDNEY,MELBOURNE
6601,MERIMBULA,SYDNEY
6602,TOWNSVILLE,MELBOURNE
6603,MACKAY,PALM ISLAND
6604,SYDNEY,BRISBANE
6605,ADELAIDE,BRISBANE
6606,MELBOURNE,BRISBANE
6607,CANBERRA,SYDNEY
6608,MELBOURNE,SYDNEY
6609,GOLD COAST,NEWMAN
6610,BRISBANE,SYDNEY
6611,SYDNEY,PERTH
6612,DEVONPORT,PALM ISLAND
6613,ADELAIDE,BRISBANE
6614,PERTH,KARRATHA
6615,ADELAIDE,BRISBANE
6616,THURSDAY ISLAND,BRISBANE
6617,MELBOURNE,BRISBANE
6618,BRISBANE,MELBOURNE
6619,PORT LINCOLN,SYDNEY
6620,ADELAIDE,SYDNEY
6621,MELBOURNE,BRISBANE
6622,ADELAIDE,SYDNEY
6623,MELBOURNE,ADELAIDE
6624,SYDNEY,ADELAIDE
6625,BRISBANE,SYDNEY
6627,CANBERRA,CAIRNS
6628,MOUNT ISA,ROCKHAMPTON
6629,GLADSTONE,SYDNEY
6630,BALLINA,GOLD COAST
6631,ESPERANCE,ADELAIDE
6632,DEVONPORT,SYDNEY
6633,ADELAIDE,SYDNEY
6634,GOLD COAST,CANBERRA
6635,PERTH,SYDNEY
6636,PERTH,SYDNEY
6638,SYDNEY,MELBOURNE
6639,MELBOURNE,PERTH
6640,BRISBANE,MELBOURNE
6641,MELBOURNE,ORANGE
6643,WAGGA WAGGA,MORANBAH
6644,ADELAIDE,SYDNEY
6645,BRISBANE,ADELAIDE
6646,ADELAIDE,DUBBO
6648,SYDNEY,BRISBANE
6649,HOBART,BRISBANE
6650,SYDNEY,LAUNCESTON
6651,HOBART,MELBOURNE
6652,TOWNSVILLE,ROCKHAMPTON
6653,ROCKHAMPTON,CAIRNS
6655,ADELAIDE,BRISBANE
6656,GOLD COAST,ROMA
6657,DARWIN,MELBOURNE
6658,PERTH,BROKEN HILL
6660,NEWCASTLE,BRISBANE
6661,DARWIN,MELBOURNE
6663,EMERALD,NEWCASTLE
6664,KOWANYAMA,BRISBANE
6665,PROSERPINE,MELBOURNE
6666,SYDNEY,BRISBANE
6667,MELBOURNE,SYDNEY
6668,KINGSCOTE,MACKAY
6670,MELBOURNE,BRISBANE
6671,WAGGA WAGGA,SYDNEY
6673,MELBOURNE,GOLD COAST
6675,PALM ISLAND,SYDNEY
6676,MELBOURNE,SYDNEY
6677,DARWIN,SUNSHINE COAST
6678,EMERALD,BRISBANE
6680,MACKAY,BRISBANE
6681,ADELAIDE,SYDNEY
6682,CAIRNS,PORT LINCOLN
6683,MELBOURNE,BRISBANE
6684,BRISBANE,MELBOURNE
6685,ROCKHAMPTON,BRISBANE
6686,HAMILTON ISLAND,SUNSHINE COAST
6687,ADELAIDE,PROSERPINE
6688,PERTH,SYDNEY
6689,PERTH,HOBART
6690,MOUNT GAMBIER,THURSDAY ISLAND
6691,SYDNEY,BRISBANE
6694,PORT LINCOLN,MOUNT ISA
6695,SYDNEY,MELBOURNE
6696,PERTH,CAIRNS
6697,DEVONPORT,MELBOURNE
6699,BRISBANE,PERTH
6700,SYDNEY,BRISBANE
6701,MELBOURNE,ADELAIDE
6702,SYDNEY,BRISBANE
6703,BURNIE,MELBOURNE
6704,EMERALD,PERTH
6705,KINGSCOTE,TOOWOOMBA WELLCAMP
6706,SYDNEY,ADELAIDE
6707,MILDURA,MELBOURNE
6708,BRISBANE,CANBERRA
6709,ESSENDON FIELDS,ADELAIDE
6710,MELBOURNE,EMERALD
6711,TOWNSVILLE,SYDNEY
6712,ROCKHAMPTON,KARRATHA
6714,MACKAY,MELBOURNE
6715,MELBOURNE,SYDNEY
6716,TAMWORTH,CANBERRA
6717,MILDURA,BRISBANE
6718,KARRATHA,SYDNEY
6719,MELBOURNE,PERTH
6721,GOLD COAST,CAIRNS
6722,DUBBO,ROMA
6723,COOKTOWN,MELBOURNE
6724,EMERALD,THURSDAY ISLAND
6725,MELBOURNE,NEWCASTLE
6726,LAUNCESTON,KING ISLAND
6727,SYDNEY,ALBANY
6728,BRISBANE,SYDNEY
6729,AYERS ROCK,WHYALLA
6730,GLADSTONE,SYDNEY
6731,DARWIN,PERTH
6732,PERTH,CAIRNS
6733,BRISBANE,TOWNSVILLE
6734,DARWIN,PARKES
6735,SYDNEY,MELBOURNE
6736,SYDNEY,MELBOURNE
6737,PERTH,KARRATHA
6738,SYDNEY,PERTH
6739,NEWMAN,SYDNEY
6740,SYDNEY,BRISBANE
6741,MELBOURNE,MORANBAH
6742,ADELAIDE,BRISBANE
6745,DARWIN,MELBOURNE
6746,MOUNT GAMBIER,ADELAIDE
6747,BRISBANE,SYDNEY
6748,BRISBANE,ADELAIDE
6749,BRISBANE,TOWNSVILLE
6750,TOWNSVILLE,BRISBANE
6751,CARNARVON,BRISBANE
6752,MELBOURNE,SYDNEY
6753,MELBOURNE,SUNSHINE COAST
6754,CAIRNS,WHYALLA
6755,GOLD COAST,PERTH
6756,GOVE,BRISBANE
6757,BRISBANE,ADELAIDE
6758,CANBERRA,BRISBANE
6759,DUBBO,MELBOURNE
6760,NEWCASTLE,CANBERRA
6761,BRISBANE,KING ISLAND
6762,COFFS HARBOUR,SYDNEY
6763,CANBERRA,TOWNSVILLE
6764,WOLLONGONG,SYDNEY
6765,SYDNEY,ALBURY
6766,MELBOURNE,SYDNEY
6767,MILDURA,PERTH
6769,SYDNEY,CANBERRA
6770,MELBOURNE,CAIRNS
6771,COOKTOWN,PERTH
6772,PERTH,CANBERRA
6774,NEWCASTLE,SYDNEY
6775,FLINDERS ISLAND,PORT HEDLAND
6776,CANBERRA,SYDNEY
6777,NEWCASTLE,GOLD COAST
6778,MELBOURNE,ADELAIDE
6779,BRISBANE,CAIRNS
6780,MELBOURNE,CAIRNS
6781,CANBERRA,ADELAIDE
6782,CANBERRA,SYDNEY
6783,ADELAIDE,HOBART
6784,MELBOURNE,DARWIN
6785,MELBOURNE,ADELAIDE
6786,HOBART,KING ISLAND
6787,MELBOURNE,PERTH
6788,EMERALD,ADELAIDE
6789,ADELAIDE,BRISBANE
6790,PERTH,BRISBANE
6791,ESSENDON FIELDS,AYERS ROCK
6792,TOWNSVILLE,MELBOURNE
6793,SYDNEY,GOLD COAST
6794,SYDNEY,MELBOURNE
6795,BRISBANE,MOUNT ISA
6796,KUNUNURRA,SYDNEY
6798,ADELAIDE,MELBOURNE
6799,HOBART,CAIRNS
6800,WHYALLA,DUBBO
6801,CAIRNS,KINGSCOTE
6802,SYDNEY,TOOWOOMBA WELLCAMP
6803,KOWANYAMA,SYDNEY
6804,SYDNEY,CANBERRA
6805,MELBOURNE,BRISBANE
6806,GRIFFITH,TOWNSVILLE
6807,MELBOURNE,PORT LINCOLN
6809,KARRATHA,HOBART
6810,ADELAIDE,CANBERRA
6811,SYDNEY,MELBOURNE
6812,MELBOURNE,MACKAY
6813,ADELAIDE,BRISBANE
6814,SYDNEY,ALBURY
6815,MELBOURNE,SYDNEY
6816,KING ISLAND,PERTH
6817,HOBART,PERTH
6818,ORANGE,SYDNEY
6820,ADELAIDE,DARWIN
6821,MELBOURNE,PERTH
6822,SUNSHINE COAST,MELBOURNE
6823,ADELAIDE,SYDNEY
6824,PERTH,SYDNEY
6825,MELBOURNE,PERTH
6827,SYDNEY,CLONCURRY
6828,SYDNEY,BRISBANE
6829,PALM ISLAND,ADELAIDE
6830,SYDNEY,MOUNT ISA
6831,SYDNEY,MELBOURNE
6833,PERTH,TAMWORTH
6834,BRISBANE,ADELAIDE
6835,BRISBANE,ADELAIDE
6836,CAIRNS,SYDNEY
6837,TAMWORTH,MELBOURNE
6838,GOLD COAST,KARRATHA
6839,SYDNEY,GROOTE EYLANDT
6840,COFFS HARBOUR,SYDNEY
6841,ADELAIDE,SYDNEY
6842,SYDNEY,MOUNT GAMBIER
6843,MELBOURNE,GOLD COAST
6844,BRISBANE,COOKTOWN
6845,DARWIN,ADELAIDE
6846,SYDNEY,ADELAIDE
6847,DUBBO,SYDNEY
6849,LAUNCESTON,ALBURY
6850,HOBART,CANBERRA
6851,HOBART,NEWCASTLE
6852,TOWNSVILLE,GOLD COAST
6853,BRISBANE,MOUNT ISA
6854,BRISBANE,SYDNEY
6855,LAUNCESTON,PERTH
6856,CAIRNS,SYDNEY
6857,TOWNSVILLE,DARWIN
6858,CAIRNS,MELBOURNE
6859,BROKEN HILL,SYDNEY
6860,TAMWORTH,SYDNEY
6861,MELBOURNE,SYDNEY
6863,BUNDABERG,SYDNEY
6864,ROCKHAMPTON,HOBART
6865,GOLD COAST,SYDNEY
6866,PERTH,PROSERPINE
6867,WAGGA WAGGA,ROCKHAMPTON
6868,MELBOURNE,BRISBANE
6869,PERTH,BUNDABERG
6870,MACKAY,BATHURST ISLAND
6871,SYDNEY,MELBOURNE
6872,PERTH,BRISBANE
6873,HERVEY BAY,BRISBANE
6874,DUBBO,PORT MACQUARIE
6875,ADELAIDE,PORT HEDLAND
6876,BRISBANE,CARNARVON
6877,BRISBANE,SYDNEY
6878,SYDNEY,MELBOURNE
6879,MOUNT GAMBIER,PERTH
6881,SYDNEY,KING ISLAND
6882,SYDNEY,PERTH
6883,SYDNEY,MELBOURNE
6885,LEARMONTH,COFFS HARBOUR
6886,CANBERRA,HOBART
6887,CANBERRA,HOBART
6888,BRISBANE,CANBERRA
6889,CAIRNS,BRISBANE
6890,CANBERRA,PERTH
6891,BRISBANE,MELBOURNE
6893,PERTH,CHARLEVILLE
6894,SYDNEY,MELBOURNE
6895,HOBART,COFFS HARBOUR
6896,NEWCASTLE,BRISBANE
6897,LAUNCESTON,CANBERRA
6899,DARWIN,SYDNEY
6900,HOBART,NEWCASTLE
6901,PERTH,MELBOURNE
6902,PERTH,PARKES
6905,PALM ISLAND,THURSDAY ISLAND
6906,SYDNEY,MELBOURNE
6907,SYDNEY,BRISBANE
6908,NEWMAN,CANBERRA
6909,PORT MACQUARIE,MELBOURNE
6910,SYDNEY,BRISBANE
6912,SYDNEY,DARWIN
6913,SYDNEY,BRISBANE
6914,ADELAIDE,NEWMAN
6915,MELBOURNE,ALBURY
6916,MELBOURNE,PERTH
6917,BRISBANE,MOUNT ISA
6918,BRISBANE,PROSERPINE
6919,SYDNEY,PERTH
6920,ADELAIDE,SYDNEY
6921,MELBOURNE,MACKAY
6922,GOLD COAST,BRISBANE
6923,PORT HEDLAND,MELBOURNE
6924,HAMILTON ISLAND,PERTH
6925,MELBOURNE,NEWMAN
6926,BRISBANE,MELBOURNE
6928,SYDNEY,PERTH
6931,ADELAIDE,MELBOURNE
6933,BURNIE,ADELAIDE
6934,ROCKHAMPTON,MOREE
6935,GERALDTON,PERTH
6936,LAUNCESTON,TOWNSVILLE
6937,BRISBANE,DARWIN
6938,MELBOURNE,PORT LINCOLN
6939,TOWNSVILLE,MELBOURNE
6941,GRIFFITH,PORT LINCOLN
6942,DARWIN,BRISBANE
6943,DARWIN,HOBART
6945,MELBOURNE,SYDNEY
6946,ALICE SPRINGS,ALBANY
6947,ADELAIDE,PERTH
6948,SYDNEY,MELBOURNE
6949,BRISBANE,SYDNEY
6950,SYDNEY,DARWIN
6951,GOLD COAST,ADELAIDE
6952,SYDNEY,PERTH
6953,BRISBANE,CANBERRA
6954,WHYALLA,GLADSTONE
6955,SYDNEY,NEWCASTLE
6956,CANBERRA,ADELAIDE
6957,SUNSHINE COAST,SYDNEY
6958,SYDNEY,BRISBANE
6960,ROCKHAMPTON,PERTH
6961,BRISBANE,SYDNEY
6962,PERTH,CANBERRA
6963,BUNDABERG,BRISBANE
6964,GOLD COAST,GLADSTONE
6965,KUNUNURRA,DARWIN
6966,ADELAIDE,MELBOURNE
6967,MELBOURNE,BRISBANE
6968,MELBOURNE,DEVONPORT
6969,SYDNEY,CHARLEVILLE
6970,KINGSCOTE,BALLINA
6971,GOLD COAST,MELBOURNE
6972,DUBBO,SYDNEY
6973,DUBBO,LAUNCESTON
6974,BRISBANE,CANBERRA
6975,PERTH,DEVONPORT
6976,ADELAIDE,BRISBANE
6977,BRISBANE,CANBERRA
6978,PERTH,CANBERRA
6979,WAGGA WAGGA,SYDNEY
6980,SYDNEY,ADELAIDE
6981,BRISBANE,TOWNSVILLE
6982,WAGGA WAGGA,CAIRNS
6984,MELBOURNE,ADELAIDE
6985,MELBOURNE,HAMILTON ISLAND
6986,BRISBANE,THURSDAY ISLAND
6987,PORT MACQUARIE,SYDNEY
6988,MELBOURNE,GOLD COAST
6989,GRIFFITH,LAUNCESTON
6991,DARWIN,OLYMPIC DAM
6992,SYDNEY,BRISBANE
6993,MELBOURNE,BRISBANE
6994,BRISBANE,DARWIN
6995,MELBOURNE,SYDNEY
6996,PERTH,MELBOURNE
6997,GOLD COAST,SYDNEY
6998,GOLD COAST,CAIRNS
6999,MELBOURNE,LAUNCESTON
7000,PROSERPINE,SYDNEY
7001,PERTH,MILDURA
7002,EMERALD,BRISBANE
7004,TOWNSVILLE,SYDNEY
7005,ADELAIDE,MELBOURNE
7006,TOWNSVILLE,BRISBANE
7007,MOUNT ISA,CANBERRA
7008,DARWIN,LEARMONTH
7009,CANBERRA,GOLD COAST
7010,GOLD COAST,SYDNEY
7011,CANBERRA,NEWCASTLE
7013,BRISBANE,PORT LINCOLN
7014,CANBERRA,SUNSHINE COAST
7015,GRIFFITH,MELBOURNE
7016,BRISBANE,ADELAIDE
7018,CANBERRA,SYDNEY
7019,DUBBO,CANBERRA
7020,MELBOURNE,BRISBANE
7021,MELBOURNE,GOLD COAST
7022,ROCKHAMPTON,MELBOURNE
7023,SYDNEY,MACKAY
7024,HERVEY BAY,SUNSHINE COAST
7025,MELBOURNE,MILDURA
7026,ADELAIDE,MELBOURNE
7027,SYDNEY,KING ISLAND
7028,HOBART,CANBERRA
7029,PERTH,GOLD COAST
7030,SYDNEY,PERTH
7031,MELBOURNE,PERTH
7032,SYDNEY,MACKAY
7034,HOBART,PERTH
7035,CEDUNA,SYDNEY
7036,ROCKHAMPTON,MELBOURNE
7037,SYDNEY,BRISBANE
7038,COFFS HARBOUR,MELBOURNE
7039,HOBART,MELBOURNE
7040,NEWCASTLE,GRIFFITH
7041,TOWNSVILLE,CAIRNS
7042,SYDNEY,CAIRNS
7043,SYDNEY,MELBOURNE
7044,BRISBANE,HOBART
7046,HAMILTON ISLAND,NEWCASTLE
7047,MELBOURNE,ESSENDON FIELDS
7048,ESPERANCE,ADELAIDE
7049,SYDNEY,THURSDAY ISLAND
7050,MELBOURNE,SYDNEY
7051,ADELAIDE,MELBOURNE
7053,BRISBANE,SYDNEY
7054,ADELAIDE,ROCKHAMPTON
7055,MELBOURNE,ADELAIDE
7056,CAIRNS,BRISBANE
7057,WHYALLA,ARMIDALE
7058,BRISBANE,NEWCASTLE
7059,MELBOURNE,ADELAIDE
7060,SYDNEY,MELBOURNE
7061,MELBOURNE,TAMWORTH
7062,TOWNSVILLE,MELBOURNE
7064,PERTH,CANBERRA
7065,SYDNEY,CANBERRA
7066,SYDNEY,ADELAIDE
7067,BRISBANE,AYERS ROCK
7068,SYDNEY,ALBURY
7069,BRISBANE,HOBART
7070,ADELAIDE,GOLD COAST
7071,ADELAIDE,SYDNEY
7072,SYDNEY,TOWNSVILLE
7073,SYDNEY,DARWIN
7074,ADELAIDE,PERTH
7075,MELBOURNE,SYDNEY
7076,BRISBANE,CAIRNS
7078,MELBOURNE,ADELAIDE
7079,NEWCASTLE,BRISBANE
7080,SYDNEY,CANBERRA
7081,ADELAIDE,LAUNCESTON
7083,SYDNEY,BATHURST ISLAND
7084,MELBOURNE,SYDNEY
7085,GRIFFITH,CAIRNS
7086,KUNUNURRA,SYDNEY
7087,HOBART,ORANGE
7088,SYDNEY,ORANGE
7090,CAIRNS,SYDNEY
7091,PERTH,BRISBANE
7092,MELBOURNE,ADELAIDE
7093,BRISBANE,PERTH
7094,MELBOURNE,ALBURY
7097,SYDNEY,BURNIE
7098,CAIRNS,MELBOURNE
7099,SYDNEY,PERTH
7100,MELBOURNE,GLADSTONE
7101,MELBOURNE,GOLD COAST
7102,MELBOURNE,KINGSCOTE
7103,WAGGA WAGGA,MELBOURNE
7104,BRISBANE,SYDNEY
7105,NEWCASTLE,SYDNEY
7107,MELBOURNE,CAIRNS
7108,GOVE,SYDNEY
7109,TOWNSVILLE,MELBOURNE
7110,MORANBAH,MELBOURNE
7111,PARABURDOO,ALBURY
7112,BRISBANE,MELBOURNE
7113,DARWIN,GLADSTONE
7114,HOBART,SYDNEY
7115,SYDNEY,LAUNCESTON
7116,KINGSCOTE,TOWNSVILLE
7117,MELBOURNE,PROSERPINE
7118,MELBOURNE,GOLD COAST
7119,BRISBANE,BROKEN HILL
7120,DUBBO,DARWIN
7122,PERTH,PARKES
7123,SYDNEY,ALBURY
7124,MELBOURNE,BRISBANE
7125,TOWNSVILLE,SYDNEY
7126,SYDNEY,ADELAIDE
7127,PERTH,SYDNEY
7129,LAUNCESTON,GOLD COAST
7130,BRISBANE,SYDNEY
7131,CAIRNS,ADELAIDE
7133,SYDNEY,MELBOURNE
7134,PERTH,MELBOURNE
7135,SYDNEY,MELBOURNE
7136,MORANBAH,SYDNEY
7137,CAIRNS,SYDNEY
7138,MELBOURNE,GOLD COAST
7139,ADELAIDE,MELBOURNE
7140,GRIFFITH,HERVEY BAY
7141,PERTH,BRISBANE
7142,SYDNEY,CANBERRA
7143,SYDNEY,ADELAIDE
7144,NEWCASTLE,ORANGE
7145,SYDNEY,ADELAIDE
7146,SYDNEY,MELBOURNE
7147,BRISBANE,BALLINA
7148,BRISBANE,MELBOURNE
7149,BRISBANE,KING ISLAND
7150,WAGGA WAGGA,PARKES
7151,CAIRNS,SYDNEY
7152,MELBOURNE,TOWNSVILLE
7153,PERTH,TOWNSVILLE
7154,BRISBANE,SYDNEY
7155,SYDNEY,ADELAIDE
7157,MELBOURNE,SYDNEY
7158,CAIRNS,SYDNEY
7159,SYDNEY,BRISBANE
7160,MOUNT ISA,CAIRNS
7161,SYDNEY,BRISBANE
7162,PERTH,KARRATHA
7164,PERTH,PORT LINCOLN
7165,MANINGRIDA,WHYALLA
7166,MELBOURNE,BRISBANE
7167,PERTH,ADELAIDE
7168,MELBOURNE,SYDNEY
7169,MELBOURNE,SYDNEY
7171,PERTH,HOBART
7172,MELBOURNE,WHYALLA
7173,MANINGRIDA,GRIFFITH
7174,CANBERRA,SYDNEY
7175,MELBOURNE,PERTH
7176,SYDNEY,DUBBO
7177,SYDNEY,CANBERRA
7178,MELBOURNE,NEWCASTLE
7179,BRISBANE,HOBART
7180,KARRATHA,MELBOURNE
7181,BRISBANE,MELBOURNE
7182,MELBOURNE,PERTH
7183,LAUNCESTON,CAIRNS
7184,WHYALLA,CANBERRA
7185,ADELAIDE,TOWNSVILLE
7186,DARWIN,CANBERRA
7187,CAIRNS,MELBOURNE
7188,CAIRNS,BRISBANE
7189,BRISBANE,TOWNSVILLE
7190,HAMILTON ISLAND,SYDNEY
7191,CANBERRA,SYDNEY
7193,ADELAIDE,SYDNEY
7194,ALBURY,BRISBANE
7195,LAUNCESTON,SYDNEY
7196,COFFS HARBOUR,SYDNEY
7197,CARNARVON,ALICE SPRINGS
7198,MELBOURNE,MACKAY
7199,MILDURA,COOKTOWN
7200,MELBOURNE,ALBURY
7201,GRIFFITH,CARNARVON
7202,BRISBANE,ALBANY
7204,MELBOURNE,SYDNEY
7205,MELBOURNE,BRISBANE
7206,SYDNEY,ADELAIDE
7207,MELBOURNE,BRISBANE
7208,SYDNEY,ADELAIDE
7209,MORANBAH,SYDNEY
7210,TAMWORTH,ROMA
7211,SYDNEY,MILDURA
7212,BRISBANE,SYDNEY
7213,MELBOURNE,SYDNEY
7214,ADELAIDE,CANBERRA
7215,SYDNEY,PERTH
7216,MELBOURNE,PERTH
7217,PERTH,ESSENDON FIELDS
7218,TOWNSVILLE,BRISBANE
7219,HOBART,SYDNEY
7220,BRISBANE,LAUNCESTON
7221,MELBOURNE,TOOWOOMBA WELLCAMP
7222,DUBBO,SYDNEY
7223,PERTH,MELBOURNE
7224,PERTH,MELBOURNE
7225,CAIRNS,ALICE SPRINGS
7226,BRISBANE,CANBERRA
7227,SYDNEY,MOREE
7228,SYDNEY,MELBOURNE
7229,SYDNEY,HAMILTON ISLAND
7230,MELBOURNE,TOWNSVILLE
7231,BRISBANE,CAIRNS
7232,BRISBANE,CAIRNS
7233,ADELAIDE,GOLD COAST
7234,MELBOURNE,ADELAIDE
7235,DARWIN,GOLD COAST
7236,PERTH,PORT MACQUARIE
7238,ADELAIDE,KING ISLAND
7239,DARWIN,PORT HEDLAND
7240,AYERS ROCK,ADELAIDE
7241,BRISBANE,ADELAIDE
7242,ROCKHAMPTON,SYDNEY
7243,SYDNEY,TAMWORTH
7244,ADELAIDE,MELBOURNE
7245,TOOWOOMBA WELLCAMP,GRIFFITH
7247,BROKEN HILL,SYDNEY
7248,BRISBANE,GOLD COAST
7249,MELBOURNE,BRISBANE
7250,BRISBANE,MILDURA
7251,MELBOURNE,BRISBANE
7252,SYDNEY,TOWNSVILLE
7253,MELBOURNE,PORT LINCOLN
7254,SYDNEY,CAIRNS
7255,HOBART,PORT MACQUARIE
7256,MACKAY,ROMA
7257,PERTH,SYDNEY
7258,NEWCASTLE,ADELAIDE
7259,MELBOURNE,SYDNEY
7260,NEWMAN,MOUNT GAMBIER
7262,ADELAIDE,SYDNEY
7263,BRISBANE,CAIRNS
7264,BRISBANE,PERTH
7266,CAIRNS,TAMWORTH
7268,BRISBANE,GOLD COAST
7269,SUNSHINE COAST,PORT HEDLAND
7270,SYDNEY,BRISBANE
7271,MELBOURNE,NEWCASTLE
7272,ADELAIDE,PERTH
7273,MELBOURNE,CAIRNS
7274,GRIFFITH,ALBURY
7275,BRISBANE,SYDNEY
7276,MOREE,HOBART
7277,SYDNEY,ADELAIDE
7278,BRISBANE,SYDNEY
7279,DARWIN,MELBOURNE
7280,GLADSTONE,GOLD COAST
7281,PORT MACQUARIE,BRISBANE
7282,PORT MACQUARIE,CANBERRA
7283,PORT LINCOLN,MELBOURNE
7285,SYDNEY,ADELAIDE
7286,ADELAIDE,CANBERRA
7287,CANBERRA,PERTH
7288,FLINDERS ISLAND,NEWMAN
7289,BRISBANE,MELBOURNE
7290,GOLD COAST,BRISBANE
7291,DARWIN,SYDNEY
7292,MELBOURNE,LONGREACH
7293,SYDNEY,ALBURY
7294,BRISBANE,MELBOURNE
7295,MELBOURNE,WEIPA
7296,MELBOURNE,BRISBANE
7297,BRISBANE,TOWNSVILLE
7298,SYDNEY,BRISBANE
7299,KOWANYAMA,ADELAIDE
7300,SYDNEY,MELBOURNE
7301,SYDNEY,COOKTOWN
7302,PERTH,GOLD COAST
7304,SYDNEY,MORNINGTON ISLAND
7305,BUNDABERG,BRISBANE
7306,ADELAIDE,MELBOURNE
7307,BRISBANE,HAMILTON ISLAND
7308,MELBOURNE,TOOWOOMBA WELLCAMP
7311,MELBOURNE,DARWIN
7312,PERTH,OLYMPIC DAM
7313,CAIRNS,BRISBANE
7315,CAIRNS,SYDNEY
7316,MILDURA,MELBOURNE
7317,BRISBANE,MELBOURNE
7318,GOLD COAST,BRISBANE
7319,ADELAIDE,MELBOURNE
7320,LORD HOWE ISLAND,PALM ISLAND
7321,SYDNEY,KALGOORLIE
7322,PORT HEDLAND,ADELAIDE
7323,SYDNEY,MELBOURNE
7324,ADELAIDE,WHYALLA
7325,BRISBANE,SYDNEY
7327,CAIRNS,BURNIE
7328,SYDNEY,COFFS HARBOUR
7329,SYDNEY,MILDURA
7330,BRISBANE,MELBOURNE
7332,MELBOURNE,BRISBANE
7333,MELBOURNE,LAUNCESTON
7334,SYDNEY,ROCKHAMPTON
7335,SYDNEY,MELBOURNE
7336,MELBOURNE,ARMIDALE
7337,DEVONPORT,PERTH
7339,BRISBANE,SYDNEY
7340,BRISBANE,MELBOURNE
7341,SUNSHINE COAST,SYDNEY
7342,SYDNEY,CAIRNS
7343,TOWNSVILLE,BRISBANE
7344,PALM ISLAND,KING ISLAND
7345,MACKAY,BRISBANE
7346,HOBART,BRISBANE
7347,SYDNEY,BRISBANE
7348,BRISBANE,SYDNEY
7349,BRISBANE,ADELAIDE
7350,BRISBANE,PERTH
7351,SYDNEY,MELBOURNE
7352,SYDNEY,BRISBANE
7354,TOWNSVILLE,MELBOURNE
7355,MOUNT ISA,LEARMONTH
7356,BRISBANE,ADELAIDE
7357,MELBOURNE,BRISBANE
7358,MELBOURNE,BRISBANE
7359,BRISBANE,SYDNEY
7360,CANBERRA,ADELAIDE
7361,MELBOURNE,HOBART
7362,MELBOURNE,BRISBANE
7363,BRISBANE,SYDNEY
7364,ROCKHAMPTON,SYDNEY
7365,DEVONPORT,PERTH
7366,PORT LINCOLN,SYDNEY
7367,BRISBANE,SYDNEY
7368,HOBART,CANBERRA
7369,MELBOURNE,CAIRNS
7370,NEWCASTLE,WAGGA WAGGA
7371,PARABURDOO,BRISBANE
7373,MILDURA,BRISBANE
7374,PORT LINCOLN,SYDNEY
7375,SYDNEY,MELBOURNE
7376,LAUNCESTON,SYDNEY
7377,MELBOURNE,TOWNSVILLE
7378,PERTH,KALGOORLIE
7379,TOWNSVILLE,SYDNEY
7380,SUNSHINE COAST,BRISBANE
7381,BRISBANE,MACKAY
7384,ADELAIDE,BRISBANE
7386,BRISBANE,ADELAIDE
7387,CANBERRA,SYDNEY
7388,PERTH,GLADSTONE
7389,SYDNEY,BRISBANE
7390,MELBOURNE,SYDNEY
7391,SYDNEY,BRISBANE
7392,ADELAIDE,SYDNEY
7393,ESSENDON FIELDS,BRISBANE
7394,PERTH,ALICE SPRINGS
7395,MELBOURNE,ROMA
7396,ADELAIDE,TOWNSVILLE
7397,KING ISLAND,ADELAIDE
7398,ADELAIDE,SYDNEY
7399,LAUNCESTON,SYDNEY
7400,MELBOURNE,ADELAIDE
7401,BRISBANE,MELBOURNE
7402,NEWCASTLE,BRISBANE
7403,MELBOURNE,CANBERRA
7404,SYDNEY,MELBOURNE
7405,BRISBANE,LAUNCESTON
7406,SYDNEY,MELBOURNE
