,obj_from,obj_to,trip_start,location_from,location_to,distance_kms,trip_end,trip_obj,trip_code
583,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-08-09 00:00:00,ADELAIDE,BRISBANE,1609.6533659656043,2019-08-09 02:30:00,<scheduling.Trip.Trip object at 0x000001CE2475F3D0>,ADE|BRI
584,<scheduling.Location.Location object at 0x000001CE24685520>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-09 18:00:00,WAGGA_WAGGA,SYDNEY,395.5853707620945,2019-08-09 18:30:00,<scheduling.Trip.Trip object at 0x000001CE2475F460>,WAG|SYD
585,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-08-09 19:00:00,SYDNEY,PERTH,3310.5695347659,2019-08-10 00:00:00,<scheduling.Trip.Trip object at 0x000001CE2475F430>,SYD|PER
586,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE246852E0>,2019-08-09 20:00:00,BRISBANE,MACKAY,797.4057433271204,2019-08-09 21:15:00,<scheduling.Trip.Trip object at 0x000001CE2475F580>,BRI|MAC
587,<scheduling.Location.Location object at 0x000001CE24685B20>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-10 20:30:00,PORT_HEDLAND,SYDNEY,3540.361485197049,2019-08-11 02:00:00,<scheduling.Trip.Trip object at 0x000001CE2475F550>,POR|SYD
588,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-08-12 13:00:00,GOLD_COAST,MELBOURNE,1349.0376384970623,2019-08-12 15:00:00,<scheduling.Trip.Trip object at 0x000001CE2475F5E0>,GOL|MEL
589,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-12 21:00:00,BRISBANE,SYDNEY,699.725356900864,2019-08-12 22:00:00,<scheduling.Trip.Trip object at 0x000001CE2475F670>,BRI|SYD
590,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-08-12 22:00:00,SYDNEY,BRISBANE,699.725356900864,2019-08-12 23:00:00,<scheduling.Trip.Trip object at 0x000001CE2475F700>,SYD|BRI
591,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-13 11:30:00,CAIRNS,SYDNEY,1932.4145228237176,2019-08-13 14:30:00,<scheduling.Trip.Trip object at 0x000001CE2475F850>,CAI|SYD
592,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE24685400>,2019-08-13 13:00:00,ADELAIDE,DUBBO,979.7758845323483,2019-08-13 14:30:00,<scheduling.Trip.Trip object at 0x000001CE2475F820>,ADE|DUB
593,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-08-14 01:00:00,CAIRNS,BRISBANE,1388.7478329891142,2019-08-14 03:15:00,<scheduling.Trip.Trip object at 0x000001CE2475F8B0>,CAI|BRI
594,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-08-14 05:00:00,SYDNEY,BRISBANE,699.725356900864,2019-08-14 06:00:00,<scheduling.Trip.Trip object at 0x000001CE2475FA00>,SYD|BRI
595,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-08-14 08:30:00,GOLD_COAST,MELBOURNE,1349.0376384970623,2019-08-14 10:30:00,<scheduling.Trip.Trip object at 0x000001CE2475FA90>,GOL|MEL
596,<scheduling.Location.Location object at 0x000001CE24685880>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-15 21:30:00,ARMIDALE,SYDNEY,340.3369791926425,2019-08-15 22:00:00,<scheduling.Trip.Trip object at 0x000001CE2475FB20>,ARM|SYD
597,<scheduling.Location.Location object at 0x000001CE246858E0>,<scheduling.Location.Location object at 0x000001CE22010280>,2019-08-16 00:30:00,TAMWORTH,CAIRNS,1655.108290190798,2019-08-16 03:00:00,<scheduling.Trip.Trip object at 0x000001CE2475FBB0>,TAM|CAI
598,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE246850A0>,2019-08-16 00:30:00,PERTH,GOLD_COAST,3634.0308232312855,2019-08-16 06:00:00,<scheduling.Trip.Trip object at 0x000001CE2475FB80>,PER|GOL
599,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-16 14:00:00,BRISBANE,SYDNEY,699.725356900864,2019-08-16 15:00:00,<scheduling.Trip.Trip object at 0x000001CE2475FE50>,BRI|SYD
600,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE24685760>,2019-08-16 21:00:00,GOLD_COAST,KING_ISLAND,1586.4975093999699,2019-08-16 23:30:00,<scheduling.Trip.Trip object at 0x000001CE2475FFD0>,GOL|KIN
601,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-17 11:30:00,GOLD_COAST,SYDNEY,654.4404671199052,2019-08-17 12:30:00,<scheduling.Trip.Trip object at 0x000001CE2475FEE0>,GOL|SYD
602,<scheduling.Location.Location object at 0x000001CE24685580>,<scheduling.Location.Location object at 0x000001CE24685DC0>,2019-08-17 22:00:00,ALICE_SPRINGS,BURNIE,2214.0778596269706,2019-08-18 01:30:00,<scheduling.Trip.Trip object at 0x000001CE247591C0>,ALI|BUR
603,<scheduling.Location.Location object at 0x000001CE24685100>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-08-18 04:00:00,TOWNSVILLE,CANBERRA,1833.403157868872,2019-08-18 06:45:00,<scheduling.Trip.Trip object at 0x000001CE24759160>,TOW|CAN
604,<scheduling.Location.Location object at 0x000001CE24685B80>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-18 17:30:00,HAMILTON_ISLAND,SYDNEY,1484.4904330583136,2019-08-18 19:45:00,<scheduling.Trip.Trip object at 0x000001CE247590A0>,HAM|SYD
605,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-18 20:00:00,PERTH,SYDNEY,3310.5695347659,2019-08-19 01:00:00,<scheduling.Trip.Trip object at 0x000001CE24759190>,PER|SYD
606,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-19 19:30:00,MELBOURNE,SYDNEY,742.9951738623648,2019-08-19 20:45:00,<scheduling.Trip.Trip object at 0x000001CE247590D0>,MEL|SYD
607,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE246859A0>,2019-08-20 07:30:00,BRISBANE,GLADSTONE,436.98063388792474,2019-08-20 08:15:00,<scheduling.Trip.Trip object at 0x000001CE24759130>,BRI|GLA
608,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-20 10:00:00,ADELAIDE,SYDNEY,1186.8780338759996,2019-08-20 11:45:00,<scheduling.Trip.Trip object at 0x000001CE24759040>,ADE|SYD
609,<scheduling.Location.Location object at 0x000001CE24685B80>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-20 14:30:00,HAMILTON_ISLAND,SYDNEY,1484.4904330583136,2019-08-20 16:45:00,<scheduling.Trip.Trip object at 0x000001CE247591F0>,HAM|SYD
610,<scheduling.Location.Location object at 0x000001CE24685CA0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-08-21 01:00:00,NEWMAN,MELBOURNE,2880.416042690759,2019-08-21 05:30:00,<scheduling.Trip.Trip object at 0x000001CE24759280>,NEW|MEL
611,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE246858E0>,2019-08-21 18:00:00,SYDNEY,TAMWORTH,281.18566542846105,2019-08-21 18:30:00,<scheduling.Trip.Trip object at 0x000001CE247593D0>,SYD|TAM
612,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-08-22 14:00:00,MELBOURNE,BRISBANE,1376.6543043929948,2019-08-22 16:00:00,<scheduling.Trip.Trip object at 0x000001CE247593A0>,MEL|BRI
613,<scheduling.Location.Location object at 0x000001CE24685520>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-08-22 16:30:00,WAGGA_WAGGA,ADELAIDE,815.2042323069617,2019-08-22 17:45:00,<scheduling.Trip.Trip object at 0x000001CE24759430>,WAG|ADE
614,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-22 18:30:00,MELBOURNE,SYDNEY,742.9951738623648,2019-08-22 19:45:00,<scheduling.Trip.Trip object at 0x000001CE247594C0>,MEL|SYD
615,<scheduling.Location.Location object at 0x000001CE24685520>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-23 00:30:00,WAGGA_WAGGA,SYDNEY,395.5853707620945,2019-08-23 01:00:00,<scheduling.Trip.Trip object at 0x000001CE24759550>,WAG|SYD
616,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE24685520>,2019-08-23 01:30:00,PERTH,WAGGA_WAGGA,2943.0851618827323,2019-08-23 06:00:00,<scheduling.Trip.Trip object at 0x000001CE247595E0>,PER|WAG
617,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-24 02:00:00,BRISBANE,SYDNEY,699.725356900864,2019-08-24 03:00:00,<scheduling.Trip.Trip object at 0x000001CE24759670>,BRI|SYD
618,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE246851C0>,2019-08-24 11:30:00,MELBOURNE,HOBART,594.3015929648953,2019-08-24 12:30:00,<scheduling.Trip.Trip object at 0x000001CE247597C0>,MEL|HOB
619,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-08-24 18:30:00,SYDNEY,PERTH,3310.5695347659,2019-08-24 23:30:00,<scheduling.Trip.Trip object at 0x000001CE24759790>,SYD|PER
620,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-24 19:00:00,GOLD_COAST,SYDNEY,654.4404671199052,2019-08-24 20:00:00,<scheduling.Trip.Trip object at 0x000001CE24759820>,GOL|SYD
621,<scheduling.Location.Location object at 0x000001CE24683C40>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-08-25 03:00:00,PORMPURAAW,MELBOURNE,2564.4485542610196,2019-08-25 07:00:00,<scheduling.Trip.Trip object at 0x000001CE247598B0>,POR|MEL
622,<scheduling.Location.Location object at 0x000001CE24685160>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-08-25 05:00:00,DARWIN,PERTH,2654.1068494638284,2019-08-25 09:00:00,<scheduling.Trip.Trip object at 0x000001CE24759940>,DAR|PER
623,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-25 06:30:00,BRISBANE,SYDNEY,699.725356900864,2019-08-25 07:30:00,<scheduling.Trip.Trip object at 0x000001CE24759A90>,BRI|SYD
624,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-08-25 23:30:00,CAIRNS,MELBOURNE,2323.889342902348,2019-08-26 03:00:00,<scheduling.Trip.Trip object at 0x000001CE24759B20>,CAI|MEL
625,<scheduling.Location.Location object at 0x000001CE24685940>,<scheduling.Location.Location object at 0x000001CE246850A0>,2019-08-26 04:00:00,MOUNT_ISA,GOLD_COAST,1627.9641868566978,2019-08-26 06:30:00,<scheduling.Trip.Trip object at 0x000001CE24759BB0>,MOU|GOL
626,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-08-26 22:00:00,BRISBANE,CANBERRA,985.6929465347621,2019-08-26 23:30:00,<scheduling.Trip.Trip object at 0x000001CE24759C40>,BRI|CAN
627,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-08-26 22:00:00,MELBOURNE,BRISBANE,1376.6543043929948,2019-08-27 00:00:00,<scheduling.Trip.Trip object at 0x000001CE24759E50>,MEL|BRI
628,<scheduling.Location.Location object at 0x000001CE24683520>,<scheduling.Location.Location object at 0x000001CE246851C0>,2019-08-27 02:00:00,OLYMPIC_DAM,HOBART,1664.9605897358233,2019-08-27 04:30:00,<scheduling.Trip.Trip object at 0x000001CE24759FD0>,OLY|HOB
629,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-08-27 07:30:00,SYDNEY,PERTH,3310.5695347659,2019-08-27 12:30:00,<scheduling.Trip.Trip object at 0x000001CE24759EE0>,SYD|PER
630,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE24685A60>,2019-08-27 17:00:00,PERTH,MELBOURNE_ESSENDON,2719.591076885283,2019-08-27 21:15:00,<scheduling.Trip.Trip object at 0x000001CE247551C0>,PER|MEL
631,<scheduling.Location.Location object at 0x000001CE246855E0>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-08-28 07:30:00,MILDURA,BRISBANE,1287.2396453379931,2019-08-28 09:30:00,<scheduling.Trip.Trip object at 0x000001CE24755160>,MIL|BRI
632,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-28 11:30:00,PERTH,SYDNEY,3310.5695347659,2019-08-28 16:30:00,<scheduling.Trip.Trip object at 0x000001CE247550A0>,PER|SYD
633,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010280>,2019-08-28 12:30:00,BRISBANE,CAIRNS,1388.7478329891142,2019-08-28 14:45:00,<scheduling.Trip.Trip object at 0x000001CE24755190>,BRI|CAI
634,<scheduling.Location.Location object at 0x000001CE24685940>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-08-30 05:30:00,MOUNT_ISA,ADELAIDE,1585.4116225791688,2019-08-30 08:00:00,<scheduling.Trip.Trip object at 0x000001CE247550D0>,MOU|ADE
635,<scheduling.Location.Location object at 0x000001CE24685040>,<scheduling.Location.Location object at 0x000001CE24685EE0>,2019-08-30 07:00:00,CANBERRA,MOUNT_GAMBIER,774.8318823286218,2019-08-30 08:15:00,<scheduling.Trip.Trip object at 0x000001CE24755130>,CAN|MOU
636,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-08-30 15:00:00,BRISBANE,MELBOURNE,1376.6543043929948,2019-08-30 17:00:00,<scheduling.Trip.Trip object at 0x000001CE24755040>,BRI|MEL
637,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE24685340>,2019-08-30 16:30:00,ADELAIDE,ROCKHAMPTON,1745.696286360907,2019-08-30 19:15:00,<scheduling.Trip.Trip object at 0x000001CE247552B0>,ADE|ROC
638,<scheduling.Location.Location object at 0x000001CE24685280>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-31 01:00:00,NEWCASTLE,SYDNEY,87.11143956773766,2019-08-31 01:15:00,<scheduling.Trip.Trip object at 0x000001CE24755340>,NEW|SYD
639,<scheduling.Location.Location object at 0x000001CE24685AC0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-08-31 07:00:00,EMERALD,SYDNEY,1158.2018142049649,2019-08-31 08:45:00,<scheduling.Trip.Trip object at 0x000001CE24755310>,EME|SYD
640,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-08-31 12:00:00,SYDNEY,BRISBANE,699.725356900864,2019-08-31 13:00:00,<scheduling.Trip.Trip object at 0x000001CE247553A0>,SYD|BRI
641,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-09-01 03:00:00,PERTH,CANBERRA,3086.521011436385,2019-09-01 07:45:00,<scheduling.Trip.Trip object at 0x000001CE24755430>,PER|CAN
642,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010280>,2019-09-01 14:30:00,SYDNEY,CAIRNS,1932.4145228237176,2019-09-01 17:30:00,<scheduling.Trip.Trip object at 0x000001CE24755580>,SYD|CAI
643,<scheduling.Location.Location object at 0x000001CE24685BE0>,<scheduling.Location.Location object at 0x000001CE24683220>,2019-09-02 03:30:00,PORT_MACQUARIE,BATHURST_ISLAND,3156.1282442666397,2019-09-02 08:15:00,<scheduling.Trip.Trip object at 0x000001CE24755550>,POR|BAT
644,<scheduling.Location.Location object at 0x000001CE24685A60>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-09-02 21:30:00,MELBOURNE_ESSENDON,PERTH,2719.591076885283,2019-09-03 01:45:00,<scheduling.Trip.Trip object at 0x000001CE247556A0>,MEL|PER
645,<scheduling.Location.Location object at 0x000001CE24685E20>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-09-03 00:00:00,KALGOORLIE,SYDNEY,2823.183371929981,2019-09-03 04:15:00,<scheduling.Trip.Trip object at 0x000001CE24755670>,KAL|SYD
646,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-09-03 08:00:00,SYDNEY,MELBOURNE,742.9951738623648,2019-09-03 09:15:00,<scheduling.Trip.Trip object at 0x000001CE247557C0>,SYD|MEL
647,<scheduling.Location.Location object at 0x000001CE24685700>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-09-04 11:00:00,COFFS_HARBOUR,MELBOURNE,1121.666332974694,2019-09-04 12:45:00,<scheduling.Trip.Trip object at 0x000001CE24755790>,COF|MEL
648,<scheduling.Location.Location object at 0x000001CE24685D00>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-09-04 19:00:00,WHYALLA,SYDNEY,1286.190782973735,2019-09-04 21:00:00,<scheduling.Trip.Trip object at 0x000001CE247558E0>,WHY|SYD
649,<scheduling.Location.Location object at 0x000001CE24685BE0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-09-05 06:30:00,PORT_MACQUARIE,SYDNEY,278.99642680539637,2019-09-05 07:00:00,<scheduling.Trip.Trip object at 0x000001CE247558B0>,POR|SYD
650,<scheduling.Location.Location object at 0x000001CE24685EE0>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-09-05 18:30:00,MOUNT_GAMBIER,PERTH,2359.30780241574,2019-09-05 22:15:00,<scheduling.Trip.Trip object at 0x000001CE24755940>,MOU|PER
651,<scheduling.Location.Location object at 0x000001CE24685160>,<scheduling.Location.Location object at 0x000001CE24683340>,2019-09-05 19:30:00,DARWIN,ALBANY,2822.405949772201,2019-09-05 23:45:00,<scheduling.Trip.Trip object at 0x000001CE247559D0>,DAR|ALB
652,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-09-06 00:00:00,SYDNEY,PERTH,3310.5695347659,2019-09-06 05:00:00,<scheduling.Trip.Trip object at 0x000001CE24755A60>,SYD|PER
653,<scheduling.Location.Location object at 0x000001CE24685160>,<scheduling.Location.Location object at 0x000001CE24685B80>,2019-09-06 01:30:00,DARWIN,HAMILTON_ISLAND,2119.208923208913,2019-09-06 04:45:00,<scheduling.Trip.Trip object at 0x000001CE24755AF0>,DAR|HAM
654,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24685640>,2019-09-06 13:30:00,SYDNEY,HORN_ISLAND,2709.1051317881097,2019-09-06 17:45:00,<scheduling.Trip.Trip object at 0x000001CE24755C40>,SYD|HOR
655,<scheduling.Location.Location object at 0x000001CE246830A0>,<scheduling.Location.Location object at 0x000001CE22010280>,2019-09-07 10:30:00,TOOWOOMBA_WELLCAMP,CAIRNS,1335.1265771197434,2019-09-07 12:30:00,<scheduling.Trip.Trip object at 0x000001CE24755E50>,TOO|CAI
656,<scheduling.Location.Location object at 0x000001CE24685280>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-09-07 14:30:00,NEWCASTLE,MELBOURNE,823.9077196738725,2019-09-07 15:45:00,<scheduling.Trip.Trip object at 0x000001CE24755FD0>,NEW|MEL
